,week_start,week_arrests,avg_temp_max,avg_temp_min,total_precip,avg_wind_max,year,week_of_year,temp_range,temp_precip_interaction,rolling_4w_arrests,rolling_8w_arrests,rolling_12w_arrests,lag_1_arrests,lag_2_arrests,lag_3_arrests,lag_4_arrests,is_summer,is_winter,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,zip_29403,zip_29405,zip_29406,zip_29407,zip_29412,zip_29414,zip_29418,zip_29455,zip_29464,quarter_2,quarter_3,quarter_4
1856,2019-09-23,10,29.185714285714287,22.942857142857143,1.2,17.057142857142857,2019,39,6.242857142857144,35.02285714285714,11.5,12.875,15.416666666666666,12.0,15.0,9.0,16.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1857,2019-09-23,10,29.185714285714287,22.942857142857143,1.2,17.057142857142857,2019,39,6.242857142857144,35.02285714285714,8.75,6.75,5.75,12.0,9.0,4.0,4.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1858,2019-09-23,6,29.185714285714287,22.942857142857143,1.2,17.057142857142857,2019,39,6.242857142857144,35.02285714285714,6.25,6.25,6.083333333333333,5.0,10.0,4.0,5.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1859,2019-09-23,3,29.185714285714287,22.942857142857143,1.2,17.057142857142857,2019,39,6.242857142857144,35.02285714285714,2.5,4.0,3.25,3.0,2.0,2.0,9.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1860,2019-09-23,1,29.185714285714287,22.942857142857143,1.2,17.057142857142857,2019,39,6.242857142857144,35.02285714285714,1.25,1.25,1.4166666666666667,1.0,2.0,1.0,2.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1861,2019-09-30,8,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,10.5,12.0,11.0,10.0,12.0,12.0,19.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1862,2019-09-30,27,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,26.75,27.5,27.083333333333332,31.0,19.0,30.0,12.0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1863,2019-09-30,5,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,4.75,5.25,5.75,3.0,5.0,6.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1864,2019-09-30,10,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,11.75,11.625,14.0,10.0,12.0,15.0,9.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1865,2019-09-30,2,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,8.25,6.375,5.583333333333333,10.0,12.0,9.0,4.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1866,2019-09-30,7,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,7.0,6.625,5.916666666666667,6.0,5.0,10.0,4.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1867,2019-09-30,2,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,2.5,3.625,3.1666666666666665,3.0,3.0,2.0,2.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1868,2019-09-30,1,29.285714285714285,22.67142857142857,5.2,23.67142857142857,2019,40,6.614285714285714,152.28571428571428,1.25,1.25,1.3333333333333333,1.0,1.0,2.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1869,2019-10-07,10,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,10.0,12.375,11.25,8.0,10.0,12.0,12.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1870,2019-10-07,39,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,29.0,27.25,28.333333333333332,27.0,31.0,19.0,30.0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1871,2019-10-07,2,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,3.75,4.5,5.166666666666667,5.0,3.0,5.0,6.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1872,2019-10-07,17,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,12.25,12.375,13.916666666666666,10.0,10.0,12.0,15.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1873,2019-10-07,3,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,6.75,6.5,5.666666666666667,2.0,10.0,12.0,9.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1874,2019-10-07,6,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,6.0,5.875,6.166666666666667,7.0,6.0,5.0,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1875,2019-10-07,4,25.3,18.228571428571428,3.8,19.5,2019,41,7.071428571428573,96.14,3.0,3.625,3.4166666666666665,2.0,3.0,3.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1876,2019-10-14,22,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,12.5,12.75,12.5,10.0,8.0,10.0,12.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1877,2019-10-14,23,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,30.0,26.125,28.083333333333332,39.0,27.0,31.0,19.0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1878,2019-10-14,3,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,3.25,4.25,4.916666666666667,2.0,5.0,3.0,5.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1879,2019-10-14,10,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,11.75,12.375,13.5,17.0,10.0,10.0,12.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1880,2019-10-14,9,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,6.0,6.625,6.083333333333333,3.0,2.0,10.0,12.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1881,2019-10-14,8,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,6.75,6.375,6.416666666666667,6.0,7.0,6.0,5.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1882,2019-10-14,2,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,1.25,1.25,1.1666666666666667,1.0,1.0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1883,2019-10-14,3,23.87142857142857,16.814285714285713,71.0,25.685714285714287,2019,42,7.057142857142857,1694.8714285714284,3.0,3.5,3.5833333333333335,4.0,2.0,3.0,3.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1884,2019-10-21,9,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,12.25,12.75,12.416666666666666,22.0,10.0,8.0,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1885,2019-10-21,33,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,30.5,26.75,28.5,23.0,39.0,27.0,31.0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1886,2019-10-21,3,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,3.25,3.5,4.5,3.0,2.0,5.0,3.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1887,2019-10-21,15,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,13.0,12.25,12.916666666666666,10.0,17.0,10.0,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1888,2019-10-21,7,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,5.25,7.0,6.25,9.0,3.0,2.0,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1889,2019-10-21,11,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,8.0,7.125,6.833333333333333,8.0,6.0,7.0,6.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1890,2019-10-21,4,24.67142857142857,18.485714285714288,13.6,21.928571428571427,2019,43,6.185714285714283,335.53142857142853,3.25,2.875,3.75,3.0,4.0,2.0,3.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1891,2019-10-28,17,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,14.5,12.5,12.833333333333334,9.0,22.0,10.0,8.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1892,2019-10-28,38,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,33.25,30.0,29.416666666666668,33.0,23.0,39.0,27.0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1893,2019-10-28,2,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,2.5,3.625,4.333333333333333,3.0,3.0,2.0,5.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1894,2019-10-28,17,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,14.75,13.25,12.666666666666666,15.0,10.0,17.0,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1895,2019-10-28,8,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,6.75,7.5,6.5,7.0,9.0,3.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1896,2019-10-28,5,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,7.5,7.25,6.916666666666667,11.0,8.0,6.0,7.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1897,2019-10-28,2,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,1.5,1.375,1.25,2.0,1.0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1898,2019-10-28,4,22.414285714285715,15.928571428571429,7.2,20.52857142857143,2019,44,6.485714285714286,161.38285714285715,3.75,3.125,3.6666666666666665,4.0,3.0,4.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1899,2019-11-04,14,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,15.5,12.75,13.416666666666666,17.0,9.0,22.0,10.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1900,2019-11-04,39,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,33.25,31.125,29.25,38.0,33.0,23.0,39.0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1901,2019-11-04,24,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,16.5,14.375,13.75,17.0,15.0,10.0,17.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1902,2019-11-04,9,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,8.25,7.5,7.083333333333333,8.0,7.0,9.0,3.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1903,2019-11-04,4,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,7.0,6.5,6.25,5.0,11.0,8.0,6.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1904,2019-11-04,1,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,1.5,1.25,1.25,2.0,2.0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1905,2019-11-04,2,19.885714285714283,11.12857142857143,20.3,18.97142857142857,2019,45,8.757142857142853,403.67999999999995,3.25,3.125,3.5,4.0,4.0,3.0,4.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1906,2019-11-11,9,14.757142857142856,5.842857142857143,70.6,30.185714285714287,2019,46,8.914285714285713,1041.8542857142857,12.25,12.375,12.583333333333334,14.0,17.0,9.0,22.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1907,2019-11-11,27,14.757142857142856,5.842857142857143,70.6,30.185714285714287,2019,46,8.914285714285713,1041.8542857142857,34.25,32.125,28.833333333333332,39.0,38.0,33.0,23.0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1908,2019-11-11,1,14.757142857142856,5.842857142857143,70.6,30.185714285714287,2019,46,8.914285714285713,1041.8542857142857,2.25,3.0,3.75,2.0,3.0,3.0,2.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1909,2019-11-11,16,14.757142857142856,5.842857142857143,70.6,30.185714285714287,2019,46,8.914285714285713,1041.8542857142857,18.0,14.875,14.25,24.0,17.0,15.0,10.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1910,2019-11-11,4,14.757142857142856,5.842857142857143,70.6,30.185714285714287,2019,46,8.914285714285713,1041.8542857142857,7.0,6.5,6.75,9.0,8.0,7.0,9.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1911,2019-11-11,5,14.757142857142856,5.842857142857143,70.6,30.185714285714287,2019,46,8.914285714285713,1041.8542857142857,6.25,6.5,6.333333333333333,4.0,5.0,11.0,8.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1912,2019-11-18,14,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,13.5,12.875,13.0,9.0,14.0,17.0,9.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1913,2019-11-18,45,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,37.25,33.875,30.25,27.0,39.0,38.0,33.0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1914,2019-11-18,3,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,2.25,2.75,3.5833333333333335,1.0,2.0,3.0,3.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1915,2019-11-18,9,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,16.5,14.75,13.666666666666666,16.0,24.0,17.0,15.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1916,2019-11-18,10,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,7.75,6.5,7.25,4.0,9.0,8.0,7.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1917,2019-11-18,4,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,4.5,6.25,6.25,5.0,4.0,5.0,11.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1918,2019-11-18,1,17.242857142857144,8.557142857142857,5.1,23.12857142857143,2019,47,8.685714285714287,87.93857142857142,2.75,2.875,3.25,2.0,4.0,4.0,3.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1919,2019-11-25,14,17.385714285714286,8.828571428571427,8.0,18.585714285714285,2019,48,8.557142857142859,139.0857142857143,12.75,13.625,12.583333333333334,14.0,9.0,14.0,17.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1920,2019-11-25,27,17.385714285714286,8.828571428571427,8.0,18.585714285714285,2019,48,8.557142857142859,139.0857142857143,34.5,33.875,31.5,45.0,27.0,39.0,38.0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1921,2019-11-25,13,17.385714285714286,8.828571428571427,8.0,18.585714285714285,2019,48,8.557142857142859,139.0857142857143,15.5,15.125,14.0,9.0,16.0,24.0,17.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1922,2019-11-25,2,17.385714285714286,8.828571428571427,8.0,18.585714285714285,2019,48,8.557142857142859,139.0857142857143,6.25,6.5,7.083333333333333,10.0,4.0,9.0,8.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1923,2019-11-25,16,17.385714285714286,8.828571428571427,8.0,18.585714285714285,2019,48,8.557142857142859,139.0857142857143,7.25,7.375,7.25,4.0,5.0,4.0,5.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1924,2019-11-25,2,17.385714285714286,8.828571428571427,8.0,18.585714285714285,2019,48,8.557142857142859,139.0857142857143,2.25,2.75,2.6666666666666665,1.0,2.0,4.0,4.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1925,2019-12-02,16,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,13.25,14.375,12.916666666666666,14.0,14.0,9.0,14.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1926,2019-12-02,35,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,33.5,33.375,31.916666666666668,27.0,45.0,27.0,39.0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1927,2019-12-02,2,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,2.0,2.625,3.0,3.0,1.0,2.0,3.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1928,2019-12-02,2,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,1.5,1.25,1.25,1.0,2.0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1929,2019-12-02,15,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,13.25,14.875,14.0,13.0,9.0,16.0,24.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1930,2019-12-02,8,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,6.0,7.125,7.0,2.0,10.0,4.0,9.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1931,2019-12-02,11,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,9.0,8.0,7.333333333333333,16.0,4.0,5.0,4.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1932,2019-12-02,3,16.2,6.6571428571428575,2.2,19.857142857142858,2019,49,9.542857142857141,35.64,2.0,2.875,2.75,2.0,1.0,2.0,4.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1933,2019-12-09,11,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,13.75,13.0,12.833333333333334,16.0,14.0,14.0,9.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1934,2019-12-09,38,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,36.25,35.25,33.5,35.0,27.0,45.0,27.0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1935,2019-12-09,7,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,3.25,2.875,3.5,2.0,3.0,1.0,2.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1936,2019-12-09,11,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,12.0,15.0,13.916666666666666,15.0,13.0,9.0,16.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1937,2019-12-09,5,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,6.25,6.625,6.416666666666667,8.0,2.0,10.0,4.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1938,2019-12-09,8,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,9.75,8.0,7.583333333333333,11.0,16.0,4.0,5.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1939,2019-12-09,3,17.52857142857143,9.685714285714283,47.3,24.74285714285714,2019,50,7.842857142857145,829.1014285714285,2.25,2.75,2.8333333333333335,3.0,2.0,1.0,2.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1940,2019-12-16,7,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,12.0,12.75,12.583333333333334,11.0,16.0,14.0,14.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1941,2019-12-16,25,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,31.25,34.25,33.0,38.0,35.0,27.0,45.0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1942,2019-12-16,7,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,4.75,3.5,3.5833333333333335,7.0,2.0,3.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1943,2019-12-16,1,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,1.5,1.25,1.25,2.0,1.0,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1944,2019-12-16,16,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,13.75,15.125,14.416666666666666,11.0,15.0,13.0,9.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1945,2019-12-16,8,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,5.75,6.75,6.25,5.0,8.0,2.0,10.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1946,2019-12-16,14,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,12.25,8.375,8.25,8.0,11.0,16.0,4.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1947,2019-12-16,1,15.2,7.4,17.5,23.642857142857142,2019,51,7.799999999999999,266.0,2.25,2.5,2.6666666666666665,3.0,3.0,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1948,2019-12-23,10,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,11.0,11.875,12.75,7.0,11.0,16.0,14.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1949,2019-12-23,24,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,30.5,32.5,32.75,25.0,38.0,35.0,27.0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1950,2019-12-23,1,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,4.25,3.25,3.25,7.0,7.0,2.0,3.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1951,2019-12-23,8,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,12.5,14.0,14.25,16.0,11.0,15.0,13.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1952,2019-12-23,10,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,7.75,7.0,6.916666666666667,8.0,5.0,8.0,2.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1953,2019-12-23,7,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,10.0,8.625,8.25,14.0,8.0,11.0,16.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1954,2019-12-23,2,19.314285714285717,13.4,103.6,24.557142857142857,2019,52,5.914285714285716,2000.96,2.25,2.25,2.5833333333333335,1.0,3.0,3.0,2.0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
